Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,657.000000,670.000000,657.000000,667.349976,610.973145,4830144
2018-07-03,665.950012,678.950012,665.875000,676.875000,619.693420,8127452
2018-07-04,676.025024,676.325012,669.424988,672.599976,615.779541,5025722
2018-07-05,673.549988,673.625000,634.049988,642.000000,587.764587,17019902
2018-07-06,645.125000,650.924988,634.500000,642.125000,587.879028,11215356
2018-07-09,648.500000,651.500000,639.525024,649.424988,594.562439,6644998
2018-07-10,654.250000,657.724976,647.150024,650.700012,595.729736,5974488
2018-07-11,658.775024,671.049988,645.674988,660.224976,604.450012,11899832
2018-07-12,663.049988,663.549988,642.224976,647.174988,592.502502,13272240
2018-07-13,657.500000,665.799988,649.174988,658.700012,603.053833,19496158
2018-07-16,658.700012,692.200012,643.849976,666.424988,610.126282,35344680
2018-07-17,664.849976,674.750000,656.349976,663.950012,607.860413,11161690
2018-07-18,669.900024,671.700012,657.000000,661.275024,605.411377,6919016
2018-07-19,661.500000,665.950012,654.549988,658.349976,602.733459,5118864
2018-07-20,663.000000,683.575012,660.650024,674.049988,617.107117,11705738
2018-07-23,676.075012,684.000000,668.125000,677.974976,620.700562,7675702
2018-07-24,687.200012,691.200012,678.000000,688.575012,630.405151,6172246
2018-07-25,689.500000,696.900024,682.724976,691.875000,633.426270,6936922
2018-07-26,689.275024,695.200012,684.599976,686.625000,628.619812,7362218
2018-07-27,686.599976,694.500000,684.150024,686.724976,628.711365,6493232
2018-07-30,685.000000,686.500000,674.000000,675.500000,618.434692,6409970
2018-07-31,674.275024,685.000000,667.775024,682.549988,624.889099,7943996
2018-08-01,681.900024,684.224976,675.500000,677.025024,619.830750,4675706
2018-08-02,679.799988,683.375000,675.075012,676.825012,619.647644,5940742
2018-08-03,683.099976,683.099976,678.000000,682.049988,624.431213,3970390
2018-08-06,683.025024,687.500000,673.750000,680.325012,622.851990,6178930
2018-08-07,687.000000,689.974976,680.325012,683.974976,626.193665,7351528
2018-08-08,685.900024,686.250000,676.650024,681.375000,623.813354,3992358
2018-08-09,686.825012,694.724976,686.825012,689.974976,631.686890,6409524
2018-08-10,692.900024,694.500000,686.525024,692.724976,634.204529,4779520
2018-08-13,695.000000,704.924988,689.349976,704.375000,644.870300,9979746
2018-08-14,706.974976,712.275024,702.000000,704.150024,644.664307,6151320
2018-08-16,707.474976,717.450012,705.625000,714.775024,654.391724,6626774
2018-08-17,715.450012,718.825012,711.500000,715.174988,654.757874,6390408
2018-08-20,694.000000,703.974976,686.750000,692.125000,633.655212,16101876
2018-08-21,695.000000,698.000000,686.875000,691.974976,633.517822,8361482
2018-08-23,696.500000,700.750000,692.674988,698.700012,639.674805,7717182
2018-08-24,698.250000,700.950012,688.049988,689.150024,630.931580,7053000
2018-08-27,691.500000,709.974976,690.700012,707.700012,647.914429,7012950
2018-08-28,708.599976,719.200012,705.750000,712.349976,652.171570,6496890
2018-08-29,716.799988,716.799988,702.575012,705.049988,645.488281,5646496
2018-08-30,706.400024,710.775024,698.075012,708.099976,648.280579,11507962
2018-08-31,712.549988,727.150024,710.549988,720.549988,659.678894,10875864
2018-09-03,724.500000,733.950012,715.000000,717.125000,656.543152,10976328
2018-09-04,722.000000,748.500000,716.000000,737.150024,674.876526,15370124
2018-09-05,741.950012,744.049988,725.400024,729.900024,668.238953,8658978
2018-09-06,732.549988,735.500000,724.099976,727.150024,665.721252,5598659
2018-09-07,734.349976,735.150024,723.799988,732.799988,670.893921,6510605
2018-09-10,737.750000,747.000000,729.400024,730.849976,669.108704,5629871
2018-09-11,735.900024,744.750000,732.000000,734.299988,672.267212,6963561
2018-09-12,744.400024,746.500000,736.250000,742.900024,680.140808,4636617
2018-09-14,741.900024,745.000000,729.049988,733.700012,671.717957,7896514
2018-09-17,735.000000,740.000000,724.599976,725.950012,664.622620,5427054
2018-09-18,730.000000,730.000000,717.000000,719.099976,658.351318,7729732
2018-09-19,727.000000,727.000000,713.200012,719.750000,658.946472,4849498
2018-09-21,713.849976,717.400024,692.000000,705.299988,645.717102,14350769
2018-09-24,706.500000,729.950012,706.500000,718.250000,657.573120,8637881
2018-09-25,718.250000,736.000000,717.000000,726.200012,664.851563,9602273
2018-09-26,731.200012,731.849976,712.000000,717.849976,657.206909,6599606
2018-09-27,722.000000,730.799988,717.450012,724.799988,663.569763,14592616
2018-09-28,721.000000,734.549988,715.200012,730.049988,668.376282,7490031
2018-10-01,737.500000,754.900024,733.000000,746.650024,683.573975,8252398
2018-10-03,743.799988,751.950012,726.299988,728.500000,666.957214,7792464
2018-10-04,728.500000,729.750000,702.500000,707.200012,647.456665,6173037
2018-10-05,713.000000,731.500000,709.299988,724.599976,663.386719,8543578
2018-10-08,725.049988,728.700012,709.250000,714.450012,654.094177,7259306
2018-10-09,717.099976,722.400024,702.650024,717.750000,657.115417,6777212
2018-10-10,719.900024,719.900024,695.400024,700.450012,641.276978,8866251
2018-10-11,685.000000,692.900024,663.299988,673.349976,616.466248,10985897
2018-10-12,676.400024,684.049988,661.500000,678.799988,621.455872,8909221
2018-10-15,688.599976,705.000000,681.500000,698.799988,639.766296,6222176
2018-10-16,710.000000,713.900024,689.400024,695.250000,636.516174,11588963
2018-10-17,710.000000,721.799988,701.349976,705.349976,645.762878,20360697
2018-10-19,687.000000,687.700012,678.000000,683.549988,625.804565,10421001
2018-10-22,688.700012,695.049988,673.799988,679.950012,622.508667,6672840
2018-10-23,675.950012,682.000000,653.299988,657.599976,602.046753,9041701
2018-10-24,663.000000,666.500000,647.150024,649.799988,594.905762,7058164
2018-10-25,643.000000,656.349976,636.250000,648.750000,600.412415,8270469
2018-10-26,645.299988,648.700012,629.900024,633.599976,586.391113,5464141
2018-10-29,633.700012,650.549988,631.500000,644.750000,596.710449,7137446
2018-10-30,641.099976,663.799988,637.450012,659.599976,610.453918,8793411
2018-10-31,663.900024,692.950012,663.049988,686.400024,635.257202,11947995
2018-11-01,689.700012,689.700012,659.599976,666.700012,617.025024,5860244
2018-11-02,665.950012,675.799988,660.099976,662.250000,612.906494,6654067
2018-11-05,663.500000,668.599976,657.000000,666.000000,616.377136,5799426
2018-11-06,667.900024,675.000000,660.650024,666.450012,616.793640,6975525
2018-11-07,673.000000,677.500000,672.000000,675.500000,625.169250,758956
2018-11-09,679.000000,679.000000,655.500000,659.500000,610.361328,9694143
2018-11-12,666.000000,676.400024,662.299988,664.200012,614.711243,7118080
2018-11-13,663.500000,667.750000,656.299988,665.700012,616.099487,4137808
2018-11-14,665.700012,665.700012,640.500000,653.200012,604.530762,7323026
2018-11-15,654.000000,666.000000,646.700012,656.400024,607.492432,5513390
2018-11-16,659.900024,662.500000,644.200012,650.849976,602.355896,8583785
2018-11-19,659.000000,662.000000,649.250000,651.700012,603.142639,6018930
2018-11-20,651.700012,656.000000,640.099976,641.400024,593.610046,5384830
2018-11-21,640.000000,640.049988,612.099976,619.099976,572.971558,14359086
2018-11-22,622.250000,628.150024,616.750000,620.750000,574.498657,6632975
2018-11-26,621.000000,628.000000,599.849976,621.450012,575.146484,15075209
2018-11-27,625.500000,641.000000,625.299988,638.900024,591.296326,12285851
2018-11-28,640.950012,668.700012,640.000000,666.400024,616.747314,17719890
2018-11-29,671.000000,674.900024,658.799988,661.049988,611.795959,13399070
2018-11-30,661.000000,672.000000,660.950012,667.450012,617.719055,10445773
2018-12-03,673.150024,679.000000,665.950012,670.349976,620.403015,8260890
2018-12-04,672.549988,688.250000,671.299988,685.250000,634.192871,7827923
2018-12-05,683.000000,683.650024,672.500000,681.400024,630.629761,5177288
2018-12-06,676.099976,685.450012,664.549988,668.500000,618.690857,8039771
2018-12-07,672.000000,685.750000,665.599976,682.799988,631.925354,5553948
2018-12-10,669.900024,683.799988,665.200012,669.200012,619.338684,5121196
2018-12-11,669.200012,681.900024,660.599976,674.500000,624.243774,7120933
2018-12-12,677.099976,680.650024,670.599976,678.500000,627.945679,6926183
2018-12-13,682.000000,700.000000,680.000000,697.750000,645.761475,7521474
2018-12-14,697.450012,713.700012,694.400024,706.049988,653.443054,9560576
2018-12-17,711.849976,711.849976,692.750000,694.400024,642.661133,4778465
2018-12-18,686.500000,686.500000,674.549988,676.599976,626.187195,8021298
2018-12-19,671.549988,671.549988,661.099976,664.849976,615.312744,8295459
2018-12-20,660.000000,671.549988,656.400024,667.049988,617.348877,11705260
2018-12-21,659.500000,659.500000,643.450012,646.200012,598.052490,12802132
2018-12-24,657.000000,658.799988,647.599976,649.000000,600.643799,8379825
2018-12-26,647.000000,647.000000,637.349976,644.049988,596.062561,6178552
2018-12-27,652.750000,663.250000,649.000000,656.799988,607.862549,15333902
2018-12-28,663.349976,663.500000,653.299988,656.950012,608.001404,4736598
2018-12-31,660.000000,662.000000,655.799988,658.950012,609.852417,3373319
2019-01-01,660.950012,666.299988,654.150024,665.049988,615.497864,2943390
2019-01-02,666.000000,674.000000,662.049988,669.049988,619.199890,7416655
2019-01-03,672.000000,677.000000,663.099976,669.150024,619.292419,6827249
2019-01-04,671.750000,673.900024,651.000000,661.049988,611.795959,7889310
2019-01-07,665.000000,673.599976,661.500000,671.700012,621.652405,8046340
2019-01-08,674.950012,677.450012,668.549988,670.049988,620.125305,8621545
2019-01-09,686.200012,689.799988,664.000000,676.099976,625.724548,18130292
2019-01-10,681.599976,682.000000,672.549988,679.700012,629.056335,9572493
2019-01-11,680.200012,685.500000,672.500000,683.500000,632.573181,12281903
2019-01-14,707.000000,710.200012,695.950012,701.900024,649.602295,19312937
2019-01-15,707.200012,730.000000,707.200012,726.599976,672.461853,19671304
2019-01-16,729.900024,737.799988,728.500000,736.799988,681.901855,9658944
2019-01-17,735.799988,739.000000,729.099976,733.349976,678.708923,6903771
2019-01-18,730.000000,736.200012,726.299988,730.950012,676.487671,5902151
2019-01-21,738.200012,751.000000,734.000000,745.000000,689.490845,8129422
2019-01-22,741.250000,749.000000,734.000000,745.349976,689.814819,6723375
2019-01-23,742.349976,742.599976,729.200012,731.650024,677.135620,7212099
2019-01-24,728.099976,736.099976,721.000000,732.000000,681.183655,7429783
2019-01-25,728.000000,737.900024,724.250000,730.349976,679.648071,5543112
2019-01-28,731.000000,732.599976,719.000000,727.950012,677.414734,7944693
2019-01-29,725.500000,732.849976,716.500000,727.900024,677.368225,6760819
2019-01-30,727.900024,734.799988,721.099976,725.900024,675.507080,5763026
2019-01-31,726.000000,751.299988,726.000000,749.549988,697.515381,13825233
2019-02-01,751.349976,762.500000,744.500000,757.049988,704.494629,6276585
2019-02-04,757.000000,762.500000,749.200012,755.900024,703.424561,3945391
2019-02-05,747.000000,759.950012,747.000000,754.849976,702.447388,4694366
2019-02-06,755.549988,766.950012,754.349976,763.299988,710.310669,5880482
2019-02-07,763.049988,769.450012,761.000000,764.000000,710.962097,3961797
2019-02-08,760.000000,772.250000,754.900024,760.900024,708.077393,5915169
2019-02-11,766.900024,768.750000,759.000000,762.799988,709.845459,5500216
2019-02-12,760.349976,760.349976,741.000000,750.450012,698.352905,7310690
2019-02-14,751.000000,753.000000,737.250000,740.049988,688.674866,4610535
2019-02-15,742.299988,746.500000,732.599976,741.950012,690.442932,5586389
2019-02-18,742.349976,747.650024,736.000000,741.049988,689.605347,5346825
2019-02-19,739.099976,740.549988,721.299988,724.299988,674.018127,9401334
2019-02-20,727.000000,743.000000,726.049988,740.700012,689.279663,5210675
2019-02-21,738.000000,738.000000,727.099976,733.450012,682.532959,7202786
2019-02-22,732.500000,738.200012,728.000000,734.950012,683.928894,3750833
2019-02-25,735.549988,758.000000,735.549988,754.900024,702.493896,6547552
2019-02-26,748.599976,752.599976,740.150024,742.500000,690.954651,8319610
2019-02-27,745.000000,746.400024,732.750000,735.250000,684.208008,5936354
2019-02-28,738.700012,742.400024,732.299988,734.299988,683.323975,8559921
2019-03-01,735.500000,743.400024,735.500000,741.900024,690.396423,3998826
2019-03-05,740.500000,742.500000,730.250000,732.500000,681.648926,4826505
2019-03-06,736.099976,736.099976,727.000000,732.500000,681.648926,6076668
2019-03-07,734.000000,734.500000,720.549988,722.950012,672.762024,5951551
2019-03-08,722.950012,722.950012,710.650024,712.349976,662.897766,7193994
2019-03-11,713.299988,718.500000,709.400024,711.250000,661.874146,9932198
2019-03-12,709.000000,714.950012,705.599976,706.950012,657.872620,11997387
2019-03-13,710.000000,718.599976,706.299988,708.450012,659.268555,11348867
2019-03-14,714.000000,714.900024,706.200012,708.349976,659.175415,6415187
2019-03-15,712.000000,723.750000,709.599976,718.549988,668.667419,14638664
2019-03-18,721.549988,723.700012,705.349976,710.200012,660.897095,8065544
2019-03-19,712.799988,726.500000,707.400024,722.250000,672.110535,8917337
2019-03-20,727.250000,742.299988,727.150024,738.950012,687.651184,13471173
2019-03-22,745.000000,746.349976,732.299988,743.099976,691.513062,8883260
2019-03-25,742.400024,742.400024,730.549988,735.250000,684.208008,7644966
2019-03-26,735.250000,735.250000,719.099976,727.750000,677.228577,9406261
2019-03-27,730.000000,732.299988,727.150024,729.700012,679.043274,7387487
2019-03-28,730.000000,745.000000,730.000000,737.799988,686.580994,9277241
